Timestamp,2/29/2024 10:41:25 AM
Interval,0.004
Channel name,"Input 0"
Unit,"V"
0,2.3986608825507574
0.004,2.3989860902947839
0.008,2.387929026997881
0.012,2.3885794424859341
0.016,2.4025633754790761
0.02,2.4064658684073947
0.024,2.3986608825507574
0.028,2.3905306889500935
0.032,2.3957340128545184
0.036,2.4064658684073947
0.04,2.4032137909671292
0.044,2.3989860902947839
0.048,2.4097179458476603
0.052,2.4230514633527491
0.056,2.4227262556087226
0.06,2.4067910761514213
0.064,2.4019129599910229
0.068,2.4090675303596072
0.072,2.4097179458476603
0.076,2.4074414916394744
0.08,2.4110187768237665
0.084,2.4132952310319524
0.088,2.4090675303596072
0.092,2.3957340128545184
0.096,2.3993112980388105
0.1,2.4119944000558462
0.104,2.4230514633527491
0.108,2.4175229317042977
0.112,2.4155716852401383
0.116,2.4302060337213334
0.12,2.4529705758031923
0.124,2.4633772236120421
0.128,2.4672797165403608
0.132,2.4711822094686795
0.136,2.4669545087963343
0.14,2.4519949525711127
0.144,2.4389866428100504
0.148,2.4370353963458911
0.152,2.4344337343936786
0.156,2.4237018788408022
0.16,2.4084171148715541
0.164,2.4103683613357134
0.168,2.4220758401206695
0.172,2.4184985549363773
0.176,2.41069356907974
0.18,2.4207750091445632
0.184,2.4302060337213334
0.188,2.4298808259773068
0.192,2.4201245936565101
0.196,2.41069356907974
0.2,2.4064658684073947
0.204,2.3778475869330578
0.208,2.3456520202744287
0.212,2.3638636539399158
0.216,2.4679301320284139
0.22,2.6334608737379313
0.224,2.8259838582016528
0.228,3.0354176453547552
0.232,3.2481035099481232
0.236,3.4042032270808704
0.24,3.398674695432419
0.244,3.1401345389313065
0.248,2.7024049154715613
0.252,2.3980104670627043
0.256,2.2981716896465514
0.26,2.2884154573257547
0.264,2.3124808303837199
0.268,2.3528065906430129
0.272,2.3895550657180138
0.276,2.4058154529193416
0.28,2.4204498014005367
0.284,2.4350841498817317
0.288,2.4337833189056255
0.292,2.4289052027452271
0.296,2.4279295795131475
0.3,2.4331329034175724
0.304,2.4337833189056255
0.308,2.4259783330489881
0.312,2.4263035407930147
0.316,2.4383362273219973
0.32,2.4415883047622629
0.324,2.431181656953413
0.328,2.422401047864696
0.332,2.4367101886018645
0.336,2.4565478609874845
0.34,2.45979993842775
0.344,2.4565478609874845
0.348,2.4624016003799625
0.352,2.4672797165403608
0.356,2.4646780545881484
0.36,2.4594747306837235
0.364,2.4646780545881484
0.368,2.4731334559328388
0.372,2.4695561707485467
0.376,2.4669545087963343
0.38,2.4793124030693434
0.384,2.5011013219191227
0.388,2.5076054767996538
0.392,2.5043533993593883
0.396,2.5105323464958929
0.4,2.5261423182091676
