Timestamp,2/29/2024 10:40:26 AM
Interval,0.004
Channel name,"Input 0"
Unit,"V"
0,2.6559002080757637
0.004,2.2949196122062858
0.008,2.1339417789131403
0.012,2.5537849764514249
0.016,2.6994780457753222
0.02,2.3775223791890312
0.024,2.1232099233602639
0.028,2.4874425966700073
0.032,2.7160636407206766
0.036,2.4467916286666878
0.04,2.1196326381759718
0.044,2.4123196077998728
0.048,2.7176896794408094
0.052,2.5128088007040787
0.056,2.1401207260496449
0.06,2.3303672563051805
0.064,2.6991528380312957
0.068,2.5674437017005403
0.072,2.1778448243567254
0.076,2.2571955138992053
0.08,2.6679328946047463
0.084,2.6201273562328424
0.088,2.2376830492576119
0.092,2.1993085354624782
0.096,2.6282575498335063
0.1,2.6858193205262069
0.104,2.3352453724655788
0.108,2.1703650462441146
0.112,2.5583378848677967
0.116,2.6828924508299679
0.12,2.3544326293631457
0.124,2.1001201735343784
0.128,2.4513445370830595
0.132,2.6793151656456757
0.136,2.4116691923118196
0.14,2.0913395644456614
0.144,2.3814248721173499
0.148,2.68646973601426
0.152,2.4689057552604936
0.156,2.0968680960941128
0.16,2.2978464819025248
0.164,2.6679328946047463
0.168,2.5313456421135925
0.172,2.1345921944011934
0.176,2.1980077044863719
0.18,2.577199934021337
0.184,2.4841905192297418
0.188,2.0994697580463253
0.192,2.1280880395206623
0.196,2.6767135036934633
0.2,2.9063101709762122
0.204,2.7534625312837306
0.208,2.7658204255567398
0.212,3.2110298271290958
0.216,3.3268037840025499
0.22,2.7827312282461207
0.224,2.192804380581947
0.228,2.3677661468682345
0.232,2.5323212653456721
0.236,2.258821552619338
0.24,1.9762160230602603
0.244,2.3176841542881448
0.248,2.6458187680109404
0.252,2.451019329339033
0.256,2.0867866560292896
0.26,2.2897162883018609
0.264,2.6454935602669138
0.268,2.508255892287707
0.272,2.1157301452476531
0.276,2.2048370671109296
0.28,2.611671954888152
0.284,2.5651672474923544
0.288,2.1876010566775221
0.292,2.1596331906912383
0.296,2.5781755572534166
0.3,2.6106963316560723
0.304,2.2539434364589397
0.308,2.1141041065275203
0.312,2.5267927336972207
0.316,2.6572010390518699
0.32,2.3368714111857116
0.324,2.1027218354865909
0.328,2.4848409347177949
0.332,2.712161147792358
0.336,2.4383362273219973
0.34,2.1219090923841577
0.344,2.4243522943288554
0.348,2.7228930033452343
0.352,2.5128088007040787
0.356,2.1505273738584947
0.36,2.3632132384518627
0.364,2.7398038060346153
0.368,2.6077694619598333
0.372,2.224349531752523
0.376,2.3241883091686759
0.38,2.7381777673144825
0.384,2.68646973601426
0.388,2.3076027142233215
0.392,2.2890658728138078
0.396,2.7193157181609422
0.4,2.75541377774789
0.404,2.3986608825507574
