Timestamp,3/5/2024 10:57:47 AM
Interval,0.004
Channel name,"Input 0"
Unit,"V"
0,2.0597944132750854
0.004,2.0887379024934489
0.008,2.1183318071998656
0.012,2.1248359620803967
0.016,2.1375190640974324
0.02,2.1807716940529644
0.024,2.215568922663806
0.028,2.2233739085204434
0.032,2.2318293098651338
0.036,2.2607727990834974
0.04,2.3056514677591622
0.044,2.3303672563051805
0.048,2.3349201647215523
0.052,2.34174952734611
0.056,2.370367808820447
0.06,2.3869534037658013
0.064,2.3902054812060669
0.068,2.4038642064551823
0.072,2.4363849808578379
0.076,2.465653677820228
0.08,2.4802880263014231
0.084,2.5030525683832821
0.088,2.5417522899224423
0.092,2.5693949481646996
0.096,2.5807772192056291
0.1,2.5957367754308507
0.104,2.6302087962976657
0.108,2.6659816481405869
0.112,2.6815916198538616
0.116,2.6884209824784193
0.12,2.7186653026728891
0.124,2.7589910629321821
0.128,2.7742758269014303
0.132,2.7680968797649257
0.136,2.7622431403724477
0.14,2.7645195945806336
0.144,2.7625683481164742
0.148,2.7411046370107215
0.152,2.7323240279220045
0.156,2.7228930033452343
0.16,2.7037057464476675
0.164,2.6633799861883745
0.168,2.635086912458064
0.172,2.6230542259290814
0.176,2.5996392683591694
0.18,2.5550858074275311
0.184,2.5157356704003178
0.188,2.5014265296631493
0.192,2.4799628185573965
0.196,2.4409378892742097
0.2,2.4051650374312885
0.204,2.3902054812060669
0.208,2.3752459249808453
0.212,2.3472780589945614
0.216,2.3280908020969946
0.22,2.3342697492334992
0.224,2.3332941260014195
0.228,2.3199606084963307
0.232,2.3053262600151356
0.236,2.310204376175534
0.24,2.318984985264251
0.244,2.3079279219673481
0.248,2.2864642108615953
0.252,2.2825617179332767
0.256,2.2939439889742061
0.26,2.296220443182392
0.264,2.2851633798854891
0.268,2.2741063165885862
0.272,2.2754071475646924
0.276,2.2676021617080551
0.28,2.2519921899947803
0.284,2.2464636583463289
0.288,2.2594719681073911
0.292,2.2711794468923472
0.296,2.2760575630527455
0.3,2.2799600559810642
0.304,2.2884154573257547
0.308,2.2955700276943389
0.312,2.2877650418377016
0.316,2.2848381721414626
0.32,2.3082531297113746
0.324,2.3410991118580569
0.328,2.3524813828989863
0.332,2.3427251505781896
0.336,2.3518309674109332
0.34,2.3690669778443407
0.344,2.3638636539399158
0.348,2.3557334603392519
0.352,2.3706930165644735
0.356,2.3973600515746512
0.36,2.4132952310319524
0.364,2.4064658684073947
0.368,2.4071162838954479
0.372,2.4188237626804039
0.376,2.425327917560935
0.38,2.4155716852401383
0.384,2.4168725162162445
0.388,2.4227262556087226
0.392,2.4162221007281914
0.396,2.4035389987111557
0.4,2.3957340128545184
