Timestamp,3/5/2024 9:46:09 AM
Interval,0.004
Channel name,"Input 0"
Unit,"V"
0,2.3547578371071722
0.004,2.3502049286908004
0.008,2.3492293054587208
0.012,2.3524813828989863
0.016,2.3537822138750926
0.02,2.3550830448511988
0.024,2.3544326293631457
0.028,2.3606115764996503
0.032,2.3628880307078362
0.036,2.3583351222914644
0.04,2.3515057596669067
0.044,2.3524813828989863
0.048,2.3658149004040752
0.052,2.3804492488852702
0.056,2.3840265340695623
0.06,2.3934575586463325
0.064,2.4006121290149167
0.068,2.3973600515746512
0.072,2.3928071431582794
0.076,2.3950835973664653
0.08,2.4032137909671292
0.084,2.4054902451753151
0.088,2.3999617135268636
0.092,2.3950835973664653
0.096,2.3928071431582794
0.1,2.3934575586463325
0.104,2.3869534037658013
0.108,2.3758963404688984
0.112,2.3648392771719955
0.116,2.3602863687556237
0.12,2.3612619919877034
0.124,2.362237615219783
0.128,2.3667905236361548
0.132,2.3697173933323938
0.136,2.3674409391242079
0.14,2.3654896926600486
0.144,2.3680913546122611
0.148,2.3755711327248719
0.152,2.3700426010764204
0.156,2.3489040977146942
0.16,2.316058115568012
0.164,2.2968708586704452
0.168,2.3232126859365962
0.172,2.4184985549363773
0.176,2.5843545043899212
0.18,2.7658204255567398
0.184,2.9677744345972314
0.188,3.1827367533987854
0.192,3.3573733119410463
0.196,3.3476170796202496
0.2,3.068588835245464
0.204,2.6399650286184624
0.208,2.3209362317284103
0.212,2.1690642152680084
0.216,2.1476005041622557
0.22,2.1853246024693362
0.224,2.2422359576739836
0.228,2.2919927425100468
0.232,2.3297168408171274
0.236,2.3515057596669067
0.24,2.3589855377795175
0.244,2.362237615219783
0.248,2.3684165623562876
0.252,2.373294678516686
0.256,2.3755711327248719
0.26,2.3794736256531905
0.264,2.3853273650456686
0.268,2.3928071431582794
0.272,2.3950835973664653
0.276,2.3934575586463325
0.28,2.3954088051104918
0.284,2.4045146219432354
0.288,2.4090675303596072
0.292,2.4181733471923508
0.296,2.4246775020728819
0.3,2.4263035407930147
0.304,2.4243522943288554
0.308,2.4324824879295193
0.312,2.4461412131786346
0.316,2.4500437061069533
0.32,2.4526453680591658
0.324,2.4529705758031923
0.328,2.4584991074516438
0.332,2.4728082481888123
0.336,2.488418219902087
0.34,2.4939467515505385
0.344,2.5030525683832821
0.348,2.5137844239361584
0.352,2.5222398252808489
0.356,2.5280935646733269
0.36,2.5329716808337253
0.364,2.5446791596186813
0.368,2.5606143390759826
0.372,2.5732974410930183
0.376,2.5898830360383727
0.38,2.6051678000076208
0.384,2.6155744478164706
0.388,2.6243550569051877
0.392,2.6367129511781968
0.396,2.651997715147445
0.4,2.6627295707003213
